user_id,date,hour,chronotype,circadian_phase,hourly_energy,hourly_productivity,focus_score,cognitive_capacity,recommended_task_type
U1115,2026-06-29,9,Evening,Morning,2.96,8.47,8.75,11.22,Planning
U1115,2026-06-29,10,Evening,Morning,3.32,10.44,11.27,12.78,Planning
U1115,2026-06-29,11,Evening,Midday,3.67,12.42,13.76,14.32,Recovery Break
U1115,2026-06-29,12,Evening,Midday,4.02,14.39,16.24,15.86,Recovery Break
U1115,2026-06-29,13,Evening,Midday,3.73,12.75,14.18,14.58,Recovery Break
U1115,2026-06-29,14,Evening,Midday,4.02,14.41,16.25,15.87,Recovery Break
U1115,2026-06-29,15,Evening,Afternoon,4.32,16.07,18.37,17.18,Recovery Break
U1115,2026-06-29,16,Evening,Afternoon,5.43,22.27,26.22,22.05,Planning
U1115,2026-06-29,17,Evening,Afternoon,5.78,24.24,28.7,23.59,Planning
U1115,2026-06-29,18,Evening,Afternoon,6.13,26.22,31.19,25.13,Planning
U1115,2026-06-29,19,Evening,Evening,5.78,24.24,28.7,23.59,Recovery Break
U1115,2026-06-29,20,Evening,Evening,5.43,22.27,26.22,22.05,Recovery Break
U1115,2026-06-29,21,Evening,Evening,3.66,12.36,13.69,14.28,Recovery Break
U1115,2026-06-29,22,Evening,Evening,3.41,10.98,11.93,13.19,Recovery Break
U1115,2026-06-29,23,Evening,Evening,3.16,9.6,10.17,12.1,Recovery Break
U1116,2026-06-29,0,Morning,Night,0.9,0.0,0.0,3.47,Recovery Break
U1116,2026-06-29,1,Morning,Night,1.02,0.0,0.0,3.47,Recovery Break
U1116,2026-06-29,2,Morning,Night,1.14,0.0,0.0,3.47,Recovery Break
U1116,2026-06-29,3,Morning,Night,1.26,0.0,0.0,3.47,Recovery Break
U1116,2026-06-29,4,Morning,Night,1.38,0.0,0.0,3.47,Recovery Break
U1116,2026-06-29,5,Morning,Morning,1.5,0.0,0.0,3.47,Recovery Break
U1116,2026-06-29,6,Morning,Morning,3.6,6.14,9.48,9.35,Recovery Break
U1116,2026-06-29,7,Morning,Morning,3.87,7.24,11.17,10.39,Planning
U1116,2026-06-29,8,Morning,Morning,4.14,8.34,12.85,11.43,Planning
U1116,2026-06-29,9,Morning,Morning,4.41,9.43,14.53,12.48,Planning
U1116,2026-06-29,10,Morning,Morning,4.14,8.34,12.85,11.43,Planning
U1116,2026-06-29,11,Morning,Midday,3.87,7.24,11.17,10.39,Recovery Break
U1116,2026-06-29,12,Morning,Midday,3.6,6.14,9.48,9.35,Recovery Break
U1116,2026-06-29,13,Morning,Midday,2.8,2.86,4.48,6.25,Recovery Break
U1116,2026-06-29,14,Morning,Midday,2.58,1.94,3.09,5.38,Recovery Break
U1116,2026-06-29,15,Morning,Afternoon,2.35,1.02,1.67,4.5,Recovery Break
U1116,2026-06-29,16,Morning,Afternoon,2.53,1.75,2.79,5.2,Planning
U1116,2026-06-29,17,Morning,Afternoon,2.26,0.65,1.1,4.15,Planning
U1116,2026-06-29,18,Morning,Afternoon,1.99,0.0,0.0,3.47,Planning
U1116,2026-06-29,19,Morning,Evening,1.72,0.0,0.0,3.47,Recovery Break
U1116,2026-06-29,20,Morning,Evening,1.46,0.0,0.0,3.47,Recovery Break
U1116,2026-06-29,21,Morning,Evening,0.83,0.0,0.0,3.47,Recovery Break
U1116,2026-06-29,22,Morning,Evening,1.02,0.0,0.0,3.47,Recovery Break
U1116,2026-06-29,23,Morning,Evening,1.21,0.0,0.0,3.47,Recovery Break
U1117,2026-06-29,0,Morning,Night,2.25,9.96,8.75,15.48,Recovery Break
U1117,2026-06-29,1,Morning,Night,2.43,11.34,10.23,16.4,Recovery Break
U1117,2026-06-29,2,Morning,Night,2.62,12.72,11.75,17.34,Recovery Break
U1117,2026-06-29,3,Morning,Night,2.8,14.11,13.24,18.27,Recovery Break
U1117,2026-06-29,4,Morning,Night,2.99,15.49,14.75,19.2,Recovery Break
U1117,2026-06-29,5,Morning,Morning,3.17,16.88,16.24,20.13,Recovery Break
U1117,2026-06-29,6,Morning,Morning,6.4,40.98,42.41,36.35,Admin Tasks
U1117,2026-06-29,7,Morning,Morning,6.81,44.06,45.75,38.42,Admin Tasks
U1117,2026-06-29,8,Morning,Morning,7.22,47.13,49.08,40.49,Admin Tasks
U1117,2026-06-29,9,Morning,Morning,7.64,50.21,52.45,42.58,Admin Tasks
U1117,2026-06-29,10,Morning,Morning,7.22,47.13,49.08,40.49,Admin Tasks
U1117,2026-06-29,11,Morning,Midday,6.81,44.06,45.75,38.42,Admin Tasks
U1117,2026-06-29,12,Morning,Midday,6.4,40.98,42.41,36.35,Admin Tasks
U1117,2026-06-29,13,Morning,Midday,5.17,31.79,32.44,30.17,Recovery Break
U1117,2026-06-29,14,Morning,Midday,4.82,29.2,29.62,28.42,Recovery Break
U1117,2026-06-29,15,Morning,Afternoon,4.48,26.62,26.84,26.7,Recovery Break
U1117,2026-06-29,16,Morning,Afternoon,4.75,28.68,29.05,28.07,Planning
U1117,2026-06-29,17,Morning,Afternoon,4.34,25.6,25.72,26.0,Planning
U1117,2026-06-29,18,Morning,Afternoon,3.93,22.52,22.38,23.93,Planning
U1117,2026-06-29,19,Morning,Evening,3.52,19.45,19.05,21.87,Recovery Break
U1117,2026-06-29,20,Morning,Evening,3.11,16.37,15.72,19.8,Recovery Break
U1117,2026-06-29,21,Morning,Evening,2.15,9.21,7.94,14.98,Recovery Break
U1117,2026-06-29,22,Morning,Evening,2.43,11.36,10.24,16.41,Recovery Break
U1117,2026-06-29,23,Morning,Evening,2.72,13.52,12.59,17.86,Recovery Break
U1118,2026-06-29,0,Intermediate,Night,1.41,3.44,1.21,9.53,Recovery Break
U1118,2026-06-29,1,Intermediate,Night,1.58,4.71,2.59,10.38,Recovery Break
U1118,2026-06-29,2,Intermediate,Night,1.75,5.98,3.97,11.24,Recovery Break
U1118,2026-06-29,3,Intermediate,Night,1.92,7.24,5.34,12.09,Recovery Break
U1118,2026-06-29,4,Intermediate,Night,2.09,8.51,6.72,12.94,Recovery Break
U1118,2026-06-29,5,Intermediate,Morning,2.27,9.78,8.14,13.82,Recovery Break
U1118,2026-06-29,6,Intermediate,Morning,4.63,27.21,27.16,25.62,Recovery Break
U1118,2026-06-29,7,Intermediate,Morning,5.01,30.02,30.23,27.52,Planning
U1118,2026-06-29,8,Intermediate,Morning,5.4,32.84,33.34,29.45,Planning
U1118,2026-06-29,9,Intermediate,Morning,5.78,35.66,36.41,31.35,Planning
U1118,2026-06-29,10,Intermediate,Morning,6.16,38.47,39.48,33.25,Planning
U1118,2026-06-29,11,Intermediate,Midday,6.54,41.29,42.55,35.16,Admin Tasks
U1118,2026-06-29,12,Intermediate,Midday,6.93,44.11,45.66,37.09,Admin Tasks
U1118,2026-06-29,13,Intermediate,Midday,5.6,34.34,34.96,30.45,Recovery Break
U1118,2026-06-29,14,Intermediate,Midday,5.28,31.97,32.38,28.85,Recovery Break
U1118,2026-06-29,15,Intermediate,Afternoon,4.96,29.6,29.8,27.25,Recovery Break
U1118,2026-06-29,16,Intermediate,Afternoon,5.4,32.84,33.34,29.45,Planning
U1118,2026-06-29,17,Intermediate,Afternoon,5.01,30.02,30.23,27.52,Planning
U1118,2026-06-29,18,Intermediate,Afternoon,4.63,27.21,27.16,25.62,Planning
U1118,2026-06-29,19,Intermediate,Evening,4.25,24.39,24.09,23.71,Recovery Break
U1118,2026-06-29,20,Intermediate,Evening,3.87,21.57,21.02,21.81,Recovery Break
U1118,2026-06-29,21,Intermediate,Evening,2.63,12.48,11.06,15.63,Recovery Break
U1118,2026-06-29,22,Intermediate,Evening,2.37,10.5,8.93,14.31,Recovery Break
U1118,2026-06-29,23,Intermediate,Evening,2.1,8.53,6.77,12.97,Recovery Break
U1119,2026-06-29,0,Morning,Night,1.22,0.0,0.0,5.21,Recovery Break
U1119,2026-06-29,1,Morning,Night,1.36,0.0,0.0,5.21,Recovery Break
U1119,2026-06-29,2,Morning,Night,1.5,0.4,0.0,5.21,Recovery Break
U1119,2026-06-29,3,Morning,Night,1.64,1.18,0.0,5.21,Recovery Break
U1119,2026-06-29,4,Morning,Night,1.78,1.96,0.2,5.33,Recovery Break
U1119,2026-06-29,5,Morning,Morning,1.91,2.74,1.15,5.92,Recovery Break
U1119,2026-06-29,6,Morning,Morning,4.31,16.31,18.21,16.5,Recovery Break
U1119,2026-06-29,7,Morning,Morning,4.62,18.04,20.41,17.86,Planning
U1119,2026-06-29,8,Morning,Morning,4.92,19.77,22.56,19.19,Planning
U1119,2026-06-29,9,Morning,Morning,5.23,21.5,24.75,20.55,Planning
U1119,2026-06-29,10,Morning,Morning,4.92,19.77,22.56,19.19,Planning
U1119,2026-06-29,11,Morning,Midday,4.62,18.04,20.41,17.86,Recovery Break
U1119,2026-06-29,12,Morning,Midday,4.31,16.31,18.21,16.5,Recovery Break
U1119,2026-06-29,13,Morning,Midday,3.4,11.14,11.73,12.48,Recovery Break
U1119,2026-06-29,14,Morning,Midday,3.14,9.68,9.89,11.34,Recovery Break
U1119,2026-06-29,15,Morning,Afternoon,2.88,8.23,8.05,10.2,Recovery Break
U1119,2026-06-29,16,Morning,Afternoon,3.09,9.38,9.52,11.11,Planning
U1119,2026-06-29,17,Morning,Afternoon,2.78,7.65,7.33,9.75,Planning
U1119,2026-06-29,18,Morning,Afternoon,2.47,5.92,5.14,8.39,Planning
U1119,2026-06-29,19,Morning,Evening,2.17,4.19,2.99,7.06,Recovery Break
U1119,2026-06-29,20,Morning,Evening,1.86,2.46,0.8,5.7,Recovery Break
U1119,2026-06-29,21,Morning,Evening,1.15,0.0,0.0,5.21,Recovery Break
U1119,2026-06-29,22,Morning,Evening,1.36,0.0,0.0,5.21,Recovery Break
U1119,2026-06-29,23,Morning,Evening,1.58,0.85,0.0,5.21,Recovery Break
U1120,2026-06-29,0,Evening,Night,2.68,11.77,10.89,15.7,Recovery Break
U1120,2026-06-29,1,Evening,Night,2.49,10.46,9.41,14.78,Recovery Break
U1120,2026-06-29,2,Evening,Night,2.31,9.14,7.96,13.88,Recovery Break
U1120,2026-06-29,3,Evening,Night,2.12,7.82,6.48,12.97,Recovery Break
U1120,2026-06-29,4,Evening,Night,1.94,6.51,5.04,12.07,Recovery Break
U1120,2026-06-29,5,Evening,Morning,1.75,5.19,3.55,11.15,Recovery Break
U1120,2026-06-29,6,Evening,Morning,2.57,11.0,10.03,15.17,Recovery Break
U1120,2026-06-29,7,Evening,Morning,2.98,13.92,13.27,17.18,Planning
U1120,2026-06-29,8,Evening,Morning,3.39,16.85,16.52,19.19,Planning
U1120,2026-06-29,9,Evening,Morning,3.8,19.77,19.77,21.21,Planning
U1120,2026-06-29,10,Evening,Morning,4.21,22.7,23.02,23.22,Planning
U1120,2026-06-29,11,Evening,Midday,4.62,25.62,26.27,25.24,Recovery Break
U1120,2026-06-29,12,Evening,Midday,5.03,28.55,29.52,27.25,Recovery Break
U1120,2026-06-29,13,Evening,Midday,4.69,26.12,26.82,25.58,Recovery Break
U1120,2026-06-29,14,Evening,Midday,5.03,28.58,29.54,27.26,Recovery Break
U1120,2026-06-29,15,Evening,Afternoon,5.38,31.04,32.29,28.97,Recovery Break
U1120,2026-06-29,16,Evening,Afternoon,6.67,40.25,42.51,35.31,Admin Tasks
U1120,2026-06-29,17,Evening,Afternoon,7.08,43.17,45.76,37.32,Admin Tasks
U1120,2026-06-29,18,Evening,Afternoon,7.49,46.1,49.01,39.34,Admin Tasks
U1120,2026-06-29,19,Evening,Evening,7.08,43.17,45.76,37.32,Admin Tasks
U1120,2026-06-29,20,Evening,Evening,6.67,40.25,42.51,35.31,Admin Tasks
U1120,2026-06-29,21,Evening,Evening,4.61,25.54,26.18,25.18,Recovery Break
U1120,2026-06-29,22,Evening,Evening,4.32,23.49,23.9,23.77,Recovery Break
U1120,2026-06-29,23,Evening,Evening,4.03,21.44,21.61,22.35,Recovery Break
U1121,2026-06-29,0,Intermediate,Night,1.6,4.29,2.65,10.63,Recovery Break
U1121,2026-06-29,1,Intermediate,Night,1.78,5.63,4.11,11.53,Recovery Break
U1121,2026-06-29,2,Intermediate,Night,1.97,6.96,5.6,12.46,Recovery Break
U1121,2026-06-29,3,Intermediate,Night,2.16,8.29,7.09,13.38,Recovery Break
U1121,2026-06-29,4,Intermediate,Night,2.35,9.63,8.59,14.31,Recovery Break
U1121,2026-06-29,5,Intermediate,Morning,2.53,10.96,10.04,15.21,Recovery Break
U1121,2026-06-29,6,Intermediate,Morning,5.11,29.3,30.45,27.86,Recovery Break
U1121,2026-06-29,7,Intermediate,Morning,5.53,32.27,33.76,29.91,Planning
U1121,2026-06-29,8,Intermediate,Morning,5.94,35.23,37.03,31.94,Planning
U1121,2026-06-29,9,Intermediate,Morning,6.36,38.19,40.34,33.99,Planning
U1121,2026-06-29,10,Intermediate,Morning,6.78,41.16,43.65,36.05,Admin Tasks
U1121,2026-06-29,11,Intermediate,Midday,7.19,44.12,46.92,38.07,Admin Tasks
U1121,2026-06-29,12,Intermediate,Midday,7.61,47.09,50.23,40.13,Admin Tasks
U1121,2026-06-29,13,Intermediate,Midday,6.16,36.81,38.78,33.03,Recovery Break
U1121,2026-06-29,14,Intermediate,Midday,5.81,34.32,36.01,31.31,Recovery Break
U1121,2026-06-29,15,Intermediate,Afternoon,5.46,31.83,33.24,29.59,Recovery Break
U1121,2026-06-29,16,Intermediate,Afternoon,5.94,35.23,37.03,31.94,Planning
U1121,2026-06-29,17,Intermediate,Afternoon,5.53,32.27,33.76,29.91,Planning
U1121,2026-06-29,18,Intermediate,Afternoon,5.11,29.3,30.45,27.86,Planning
U1121,2026-06-29,19,Intermediate,Evening,4.69,26.34,27.14,25.81,Recovery Break
U1121,2026-06-29,20,Intermediate,Evening,4.28,23.37,23.87,23.78,Recovery Break
U1121,2026-06-29,21,Intermediate,Evening,2.93,13.8,13.21,17.17,Recovery Break
U1121,2026-06-29,22,Intermediate,Evening,2.64,11.72,10.9,15.74,Recovery Break
U1121,2026-06-29,23,Intermediate,Evening,2.35,9.65,8.6,14.32,Recovery Break
U1122,2026-06-29,0,Morning,Night,0.72,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,1,Morning,Night,0.84,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,2,Morning,Night,0.95,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,3,Morning,Night,1.07,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,4,Morning,Night,1.19,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,5,Morning,Morning,1.3,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,6,Morning,Morning,3.34,2.13,5.61,5.94,Recovery Break
U1122,2026-06-29,7,Morning,Morning,3.6,3.05,7.15,6.9,Planning
U1122,2026-06-29,8,Morning,Morning,3.86,3.97,8.7,7.86,Planning
U1122,2026-06-29,9,Morning,Morning,4.12,4.89,10.24,8.81,Planning
U1122,2026-06-29,10,Morning,Morning,3.86,3.97,8.7,7.86,Planning
U1122,2026-06-29,11,Morning,Midday,3.6,3.05,7.15,6.9,Recovery Break
U1122,2026-06-29,12,Morning,Midday,3.34,2.13,5.61,5.94,Recovery Break
U1122,2026-06-29,13,Morning,Midday,2.56,0.0,1.31,3.28,Recovery Break
U1122,2026-06-29,14,Morning,Midday,2.34,0.0,0.43,2.73,Recovery Break
U1122,2026-06-29,15,Morning,Afternoon,2.13,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,16,Morning,Afternoon,2.3,0.0,0.27,2.63,Planning
U1122,2026-06-29,17,Morning,Afternoon,2.04,0.0,0.0,2.46,Planning
U1122,2026-06-29,18,Morning,Afternoon,1.78,0.0,0.0,2.46,Planning
U1122,2026-06-29,19,Morning,Evening,1.52,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,20,Morning,Evening,1.26,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,21,Morning,Evening,0.66,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,22,Morning,Evening,0.84,0.0,0.0,2.46,Recovery Break
U1122,2026-06-29,23,Morning,Evening,1.02,0.0,0.0,2.46,Recovery Break
U1123,2026-06-29,0,Evening,Night,1.15,0.0,0.0,2.82,Recovery Break
U1123,2026-06-29,1,Evening,Night,1.03,0.0,0.0,2.82,Recovery Break
U1123,2026-06-29,2,Evening,Night,0.92,0.0,0.0,2.82,Recovery Break
U1123,2026-06-29,3,Evening,Night,0.8,0.0,0.0,2.82,Recovery Break
U1123,2026-06-29,4,Evening,Night,0.68,0.0,0.0,2.82,Recovery Break
U1123,2026-06-29,5,Evening,Morning,0.57,0.0,0.0,2.82,Recovery Break
U1123,2026-06-29,6,Evening,Morning,1.08,0.0,0.0,2.82,Recovery Break
U1123,2026-06-29,7,Evening,Morning,1.34,0.0,0.0,2.82,Planning
U1123,2026-06-29,8,Evening,Morning,1.6,0.0,0.0,2.82,Planning
U1123,2026-06-29,9,Evening,Morning,1.86,0.0,0.0,2.82,Planning
U1123,2026-06-29,10,Evening,Morning,2.12,0.03,0.0,2.82,Planning
U1123,2026-06-29,11,Evening,Midday,2.38,1.16,1.59,3.81,Recovery Break
U1123,2026-06-29,12,Evening,Midday,2.64,2.28,3.25,4.84,Recovery Break
U1123,2026-06-29,13,Evening,Midday,2.43,1.35,1.89,3.99,Recovery Break
U1123,2026-06-29,14,Evening,Midday,2.65,2.29,3.29,4.86,Recovery Break
U1123,2026-06-29,15,Evening,Afternoon,2.86,3.24,4.65,5.71,Recovery Break
U1123,2026-06-29,16,Evening,Afternoon,3.68,6.78,9.88,8.95,Planning
U1123,2026-06-29,17,Evening,Afternoon,3.94,7.9,11.54,9.98,Planning
U1123,2026-06-29,18,Evening,Afternoon,4.2,9.03,13.2,11.01,Planning
U1123,2026-06-29,19,Evening,Evening,3.94,7.9,11.54,9.98,Recovery Break
U1123,2026-06-29,20,Evening,Evening,3.68,6.78,9.88,8.95,Recovery Break
U1123,2026-06-29,21,Evening,Evening,2.38,1.13,1.57,3.8,Recovery Break
U1123,2026-06-29,22,Evening,Evening,2.19,0.34,0.38,3.06,Recovery Break
U1123,2026-06-29,23,Evening,Evening,2.01,0.0,0.0,2.82,Recovery Break
U1124,2026-06-29,0,Morning,Night,1.72,3.49,1.83,7.94,Recovery Break
U1124,2026-06-29,1,Morning,Night,1.88,4.55,3.05,8.7,Recovery Break
U1124,2026-06-29,2,Morning,Night,2.05,5.61,4.32,9.49,Recovery Break
U1124,2026-06-29,3,Morning,Night,2.21,6.67,5.54,10.25,Recovery Break
U1124,2026-06-29,4,Morning,Night,2.38,7.74,6.81,11.03,Recovery Break
U1124,2026-06-29,5,Morning,Morning,2.54,8.8,8.03,11.79,Recovery Break
U1124,2026-06-29,6,Morning,Morning,5.42,27.31,29.73,25.24,Recovery Break
U1124,2026-06-29,7,Morning,Morning,5.79,29.67,32.51,26.97,Planning
U1124,2026-06-29,8,Morning,Morning,6.15,32.03,35.25,28.67,Planning
U1124,2026-06-29,9,Morning,Morning,6.52,34.39,38.02,30.38,Planning
U1124,2026-06-29,10,Morning,Morning,6.15,32.03,35.25,28.67,Planning
U1124,2026-06-29,11,Morning,Midday,5.79,29.67,32.51,26.97,Recovery Break
U1124,2026-06-29,12,Morning,Midday,5.42,27.31,29.73,25.24,Recovery Break
U1124,2026-06-29,13,Morning,Midday,4.32,20.25,21.45,20.11,Recovery Break
U1124,2026-06-29,14,Morning,Midday,4.01,18.26,19.11,18.66,Recovery Break
U1124,2026-06-29,15,Morning,Afternoon,3.71,16.28,16.82,17.24,Recovery Break
U1124,2026-06-29,16,Morning,Afternoon,3.95,17.86,18.65,18.37,Planning
U1124,2026-06-29,17,Morning,Afternoon,3.58,15.5,15.88,16.66,Planning
U1124,2026-06-29,18,Morning,Afternoon,3.22,13.14,13.14,14.96,Planning
U1124,2026-06-29,19,Morning,Evening,2.85,10.77,10.35,13.23,Recovery Break
U1124,2026-06-29,20,Morning,Evening,2.48,8.41,7.58,11.51,Recovery Break
U1124,2026-06-29,21,Morning,Evening,1.63,2.91,1.15,7.52,Recovery Break
U1124,2026-06-29,22,Morning,Evening,1.88,4.57,3.06,8.71,Recovery Break
U1124,2026-06-29,23,Morning,Evening,2.14,6.22,5.01,9.92,Recovery Break
U1125,2026-06-29,0,Intermediate,Night,1.39,2.74,0.82,8.84,Recovery Break
U1125,2026-06-29,1,Intermediate,Night,1.56,3.88,2.12,9.65,Recovery Break
U1125,2026-06-29,2,Intermediate,Night,1.73,5.03,3.44,10.46,Recovery Break
U1125,2026-06-29,3,Intermediate,Night,1.89,6.17,4.7,11.25,Recovery Break
U1125,2026-06-29,4,Intermediate,Night,2.06,7.32,6.02,12.06,Recovery Break
U1125,2026-06-29,5,Intermediate,Morning,2.23,8.46,7.32,12.87,Recovery Break
U1125,2026-06-29,6,Intermediate,Morning,4.55,24.2,25.26,23.99,Recovery Break
U1125,2026-06-29,7,Intermediate,Morning,4.92,26.74,28.14,25.78,Planning
U1125,2026-06-29,8,Intermediate,Morning,5.3,29.28,31.05,27.58,Planning
U1125,2026-06-29,9,Intermediate,Morning,5.67,31.83,33.94,29.37,Planning
U1125,2026-06-29,10,Intermediate,Morning,6.05,34.37,36.85,31.18,Planning
U1125,2026-06-29,11,Intermediate,Midday,6.42,36.91,39.73,32.96,Recovery Break
U1125,2026-06-29,12,Intermediate,Midday,6.8,39.46,42.65,34.78,Admin Tasks
U1125,2026-06-29,13,Intermediate,Midday,5.5,30.64,32.6,28.54,Recovery Break
U1125,2026-06-29,14,Intermediate,Midday,5.18,28.5,30.14,27.02,Recovery Break
U1125,2026-06-29,15,Intermediate,Afternoon,4.87,26.36,27.73,25.52,Recovery Break
U1125,2026-06-29,16,Intermediate,Afternoon,5.3,29.28,31.05,27.58,Planning
U1125,2026-06-29,17,Intermediate,Afternoon,4.92,26.74,28.14,25.78,Planning
U1125,2026-06-29,18,Intermediate,Afternoon,4.55,24.2,25.26,23.99,Planning
U1125,2026-06-29,19,Intermediate,Evening,4.17,21.65,22.34,22.18,Recovery Break
U1125,2026-06-29,20,Intermediate,Evening,3.8,19.11,19.46,20.4,Recovery Break
U1125,2026-06-29,21,Intermediate,Evening,2.59,10.9,10.1,14.59,Recovery Break
U1125,2026-06-29,22,Intermediate,Evening,2.33,9.12,8.09,13.35,Recovery Break
U1125,2026-06-29,23,Intermediate,Evening,2.07,7.34,6.07,12.1,Recovery Break
U1126,2026-06-29,0,Intermediate,Night,1.55,4.08,2.19,10.24,Recovery Break
U1126,2026-06-29,1,Intermediate,Night,1.74,5.42,3.69,11.17,Recovery Break
U1126,2026-06-29,2,Intermediate,Night,1.92,6.77,5.15,12.08,Recovery Break
U1126,2026-06-29,3,Intermediate,Night,2.1,8.11,6.61,12.98,Recovery Break
U1126,2026-06-29,4,Intermediate,Night,2.29,9.45,8.1,13.91,Recovery Break
U1126,2026-06-29,5,Intermediate,Morning,2.47,10.8,9.57,14.82,Recovery Break
U1126,2026-06-29,6,Intermediate,Morning,4.99,29.27,29.81,27.37,Recovery Break
U1126,2026-06-29,7,Intermediate,Morning,5.4,32.26,33.09,29.4,Planning
U1126,2026-06-29,8,Intermediate,Morning,5.8,35.25,36.33,31.41,Planning
U1126,2026-06-29,9,Intermediate,Morning,6.21,38.23,39.61,33.44,Planning
U1126,2026-06-29,10,Intermediate,Morning,6.62,41.22,42.9,35.48,Admin Tasks
U1126,2026-06-29,11,Intermediate,Midday,7.03,44.21,46.18,37.52,Admin Tasks
U1126,2026-06-29,12,Intermediate,Midday,7.43,47.19,49.42,39.53,Admin Tasks
U1126,2026-06-29,13,Intermediate,Midday,6.02,36.83,38.08,32.5,Recovery Break
U1126,2026-06-29,14,Intermediate,Midday,5.68,34.33,35.35,30.8,Recovery Break
U1126,2026-06-29,15,Intermediate,Afternoon,5.34,31.82,32.61,29.1,Recovery Break
U1126,2026-06-29,16,Intermediate,Afternoon,5.8,35.25,36.33,31.41,Planning
U1126,2026-06-29,17,Intermediate,Afternoon,5.4,32.26,33.09,29.4,Planning
U1126,2026-06-29,18,Intermediate,Afternoon,4.99,29.27,29.81,27.37,Planning
U1126,2026-06-29,19,Intermediate,Evening,4.58,26.29,26.53,25.34,Recovery Break
U1126,2026-06-29,20,Intermediate,Evening,4.17,23.3,23.24,23.3,Recovery Break
U1126,2026-06-29,21,Intermediate,Evening,2.86,13.66,12.7,16.76,Recovery Break
U1126,2026-06-29,22,Intermediate,Evening,2.57,11.57,10.39,15.33,Recovery Break
U1126,2026-06-29,23,Intermediate,Evening,2.29,9.48,8.12,13.92,Recovery Break
U1127,2026-06-29,0,Intermediate,Night,2.05,9.49,8.42,17.08,Recovery Break
U1127,2026-06-29,1,Intermediate,Night,2.26,11.2,10.2,18.18,Recovery Break
U1127,2026-06-29,2,Intermediate,Night,2.47,12.9,11.98,19.28,Recovery Break
U1127,2026-06-29,3,Intermediate,Night,2.68,14.61,13.76,20.39,Recovery Break
U1127,2026-06-29,4,Intermediate,Night,2.89,16.32,15.54,21.49,Recovery Break
U1127,2026-06-29,5,Intermediate,Morning,3.1,18.02,17.32,22.59,Recovery Break
U1127,2026-06-29,6,Intermediate,Morning,6.01,41.49,41.86,37.81,Admin Tasks
U1127,2026-06-29,7,Intermediate,Morning,6.48,45.28,45.83,40.27,Admin Tasks
U1127,2026-06-29,8,Intermediate,Morning,6.95,49.07,49.79,42.73,Admin Tasks
U1127,2026-06-29,9,Intermediate,Morning,7.42,52.86,53.76,45.19,Admin Tasks
U1127,2026-06-29,10,Intermediate,Morning,7.89,56.66,57.73,47.65,Admin Tasks
U1127,2026-06-29,11,Intermediate,Midday,8.36,60.45,61.69,50.1,Meetings
U1127,2026-06-29,12,Intermediate,Midday,8.83,64.24,65.66,52.57,Meetings
U1127,2026-06-29,13,Intermediate,Midday,7.2,51.09,51.9,44.03,Admin Tasks
U1127,2026-06-29,14,Intermediate,Midday,6.8,47.9,48.55,41.96,Admin Tasks
U1127,2026-06-29,15,Intermediate,Afternoon,6.41,44.72,45.24,39.9,Admin Tasks
U1127,2026-06-29,16,Intermediate,Afternoon,6.95,49.07,49.79,42.73,Admin Tasks
U1127,2026-06-29,17,Intermediate,Afternoon,6.48,45.28,45.83,40.27,Admin Tasks
U1127,2026-06-29,18,Intermediate,Afternoon,6.01,41.49,41.86,37.81,Admin Tasks
U1127,2026-06-29,19,Intermediate,Evening,5.54,37.69,37.89,35.35,Admin Tasks
U1127,2026-06-29,20,Intermediate,Evening,5.07,33.9,33.93,32.89,Recovery Break
U1127,2026-06-29,21,Intermediate,Evening,3.55,21.66,21.12,24.95,Recovery Break
U1127,2026-06-29,22,Intermediate,Evening,3.22,19.0,18.34,23.23,Recovery Break
U1127,2026-06-29,23,Intermediate,Evening,2.9,16.35,15.6,21.53,Recovery Break
U1128,2026-06-29,0,Intermediate,Night,0.57,0.0,0.0,3.46,Recovery Break
U1128,2026-06-29,1,Intermediate,Night,0.69,0.0,0.0,3.46,Recovery Break
U1128,2026-06-29,2,Intermediate,Night,0.81,0.0,0.0,3.46,Recovery Break
U1128,2026-06-29,3,Intermediate,Night,0.94,0.0,0.0,3.46,Recovery Break
U1128,2026-06-29,4,Intermediate,Night,1.06,0.0,0.0,3.46,Recovery Break
U1128,2026-06-29,5,Intermediate,Morning,1.18,0.0,0.0,3.46,Recovery Break
U1128,2026-06-29,6,Intermediate,Morning,2.88,3.38,4.89,6.49,Recovery Break
U1128,2026-06-29,7,Intermediate,Morning,3.16,4.56,6.66,7.59,Planning
U1128,2026-06-29,8,Intermediate,Morning,3.43,5.73,8.38,8.65,Planning
U1128,2026-06-29,9,Intermediate,Morning,3.71,6.9,10.15,9.75,Planning
U1128,2026-06-29,10,Intermediate,Morning,3.98,8.07,11.87,10.82,Planning
